image_number,number_of_paths
148,"(array([42, 39]), array([92,  5]))"
148,"(array([13, 22]), array([106, 107]))"
148,"(array([17, 20]), array([111, 101]))"
148,"(array([ 1, 39]), array([80, 97]))"
148,"(array([54, 17]), array([100,  84]))"
148,"(array([100,  78]), array([43, 23]))"
148,"(array([ 78, 116]), array([ 39, 115]))"
148,"(array([ 45, 100]), array([104,  83]))"
148,"(array([27, 11]), array([111, 118]))"
148,"(array([26, 24]), array([106,  98]))"
148,"(array([80, 81]), array([16, 38]))"
148,"(array([98, 67]), array([13, 37]))"
148,"(array([16, 40]), array([114, 117]))"
148,"(array([43, 39]), array([107, 106]))"
148,"(array([ 6, 25]), array([98, 73]))"
148,"(array([26, 24]), array([113,  44]))"
148,"(array([91, 52]), array([36, 37]))"
148,"(array([ 2, 34]), array([86, 88]))"
148,"(array([45, 18]), array([ 93, 116]))"
148,"(array([36, 16]), array([103,  52]))"
148,"(array([ 6, 48]), array([100,  56]))"
148,"(array([50, 12]), array([85, 39]))"
148,"(array([10, 48]), array([80, 82]))"
148,"(array([105,  68]), array([48, 36]))"
148,"(array([110,  16]), array([58,  8]))"
148,"(array([98, 56]), array([35, 31]))"
148,"(array([36, 22]), array([111,  86]))"
148,"(array([53, 33]), array([ 83, 113]))"
148,"(array([ 7, 39]), array([ 89, 108]))"
148,"(array([39, 28]), array([89, 38]))"
148,"(array([83, 71]), array([ 8, 19]))"
148,"(array([97, 78]), array([44, 51]))"
148,"(array([113,  16]), array([50, 14]))"
148,"(array([47, 39]), array([84, 12]))"
148,"(array([18, 14]), array([86, 13]))"
148,"(array([50, 33]), array([118,  36]))"
148,"(array([90, 32]), array([38, 29]))"
148,"(array([41, 38]), array([93, 55]))"
148,"(array([29, 32]), array([ 99, 115]))"
148,"(array([32, 20]), array([86, 67]))"
148,"(array([111,  40]), array([ 8, 38]))"
148,"(array([27, 15]), array([99, 56]))"
148,"(array([109,   7]), array([51, 46]))"
148,"(array([16, 38]), array([112,  38]))"
148,"(array([ 5, 24]), array([111,  91]))"
148,"(array([57, 30]), array([86, 79]))"
148,"(array([97, 15]), array([ 0, 19]))"
148,"(array([85, 34]), array([56, 50]))"
148,"(array([81, 91]), array([47, 31]))"
148,"(array([48, 39]), array([88, 37]))"
148,"(array([ 2, 34]), array([95, 32]))"
148,"(array([ 6, 14]), array([104,   1]))"
148,"(array([ 42, 102]), array([85, 42]))"
148,"(array([29, 31]), array([87, 72]))"
148,"(array([38, 15]), array([107,  13]))"
148,"(array([ 98, 101]), array([58, 91]))"
148,"(array([35, 27]), array([93, 17]))"
148,"(array([112,  53]), array([44, 91]))"
148,"(array([84, 37]), array([15, 19]))"
148,"(array([ 42, 104]), array([ 81, 115]))"
148,"(array([44, 25]), array([101,  25]))"
148,"(array([114,  93]), array([ 7, 18]))"
148,"(array([106,  28]), array([59, 45]))"
148,"(array([102,  24]), array([20, 18]))"
148,"(array([108,  11]), array([30, 30]))"
148,"(array([109,  32]), array([56, 34]))"
148,"(array([118,  99]), array([ 30, 100]))"
148,"(array([ 43, 107]), array([38, 18]))"
148,"(array([104,  20]), array([29, 28]))"
148,"(array([108, 102]), array([10, 29]))"
148,"(array([46, 27]), array([93, 95]))"
148,"(array([ 6, 25]), array([96, 21]))"
148,"(array([ 6, 46]), array([97, 14]))"
148,"(array([ 0, 30]), array([98, 69]))"
148,"(array([79, 78]), array([81, 45]))"
148,"(array([103,  75]), array([44,  9]))"
148,"(array([96, 79]), array([ 7, 34]))"
148,"(array([34, 38]), array([116,  42]))"
148,"(array([91, 17]), array([57, 29]))"
148,"(array([46, 88]), array([41, 52]))"
148,"(array([100,  12]), array([11, 12]))"
148,"(array([32, 24]), array([ 86, 115]))"
148,"(array([104,   2]), array([25, 26]))"
148,"(array([ 1, 24]), array([56,  7]))"
148,"(array([54, 30]), array([ 92, 105]))"
148,"(array([86, 88]), array([13, 32]))"
148,"(array([115,  34]), array([ 90, 104]))"
148,"(array([92, 62]), array([42, 11]))"
148,"(array([ 42, 114]), array([114,  49]))"
148,"(array([45, 25]), array([43, 85]))"
148,"(array([91, 11]), array([ 7, 23]))"
148,"(array([ 44, 104]), array([96, 39]))"
148,"(array([ 33, 101]), array([103,  78]))"
148,"(array([ 2, 16]), array([102,  30]))"
148,"(array([37, 30]), array([117,  40]))"
149,"(array([59, 93]), array([ 27, 101]))"
149,"(array([22, 82]), array([ 3, 42]))"
149,"(array([ 98, 118]), array([ 2, 21]))"
149,"(array([85, 38]), array([ 59, 104]))"
149,"(array([92, 65]), array([ 2, 11]))"
149,"(array([ 2, 41]), array([117, 105]))"
149,"(array([20, 76]), array([96, 41]))"
149,"(array([13, 14]), array([112,  36]))"
15,"(array([59, 24]), array([102,  96]))"
15,"(array([ 17, 105]), array([62, 25]))"
15,"(array([  6, 117]), array([104, 114]))"
15,"(array([54, 72]), array([89,  0]))"
15,"(array([103,  44]), array([118,  92]))"
15,"(array([ 99, 114]), array([ 57, 103]))"
15,"(array([61,  8]), array([11, 17]))"
15,"(array([ 97, 113]), array([  2, 114]))"
15,"(array([43, 41]), array([20,  1]))"
15,"(array([117,  77]), array([  0, 110]))"
15,"(array([67, 11]), array([112,  87]))"
15,"(array([38, 87]), array([74, 13]))"
15,"(array([40, 60]), array([117,  82]))"
15,"(array([99, 19]), array([91, 93]))"
15,"(array([71,  2]), array([99,  6]))"
15,"(array([43, 90]), array([65,  2]))"
15,"(array([ 12, 104]), array([ 93, 103]))"
15,"(array([103,  85]), array([115,   4]))"
15,"(array([64, 24]), array([44, 42]))"
15,"(array([ 49, 106]), array([ 1, 16]))"
15,"(array([108, 100]), array([96,  8]))"
15,"(array([72,  2]), array([27, 77]))"
15,"(array([91, 85]), array([  0, 108]))"
15,"(array([17, 26]), array([112,  79]))"
15,"(array([102, 107]), array([26, 12]))"
15,"(array([62, 28]), array([103,  61]))"
15,"(array([70, 22]), array([58, 50]))"
15,"(array([  7, 101]), array([118,  91]))"
15,"(array([35, 86]), array([19, 38]))"
15,"(array([28, 33]), array([106,  46]))"
15,"(array([92, 12]), array([67, 26]))"
15,"(array([70, 18]), array([31,  6]))"
15,"(array([35, 33]), array([ 49, 103]))"
15,"(array([104,  68]), array([ 3, 24]))"
15,"(array([60, 23]), array([20, 68]))"
15,"(array([88, 48]), array([96, 81]))"
15,"(array([61, 23]), array([47, 45]))"
15,"(array([ 26, 111]), array([104,  83]))"
15,"(array([11,  9]), array([113,   7]))"
15,"(array([73,  6]), array([97, 50]))"
15,"(array([104,  78]), array([ 55, 110]))"
15,"(array([41, 84]), array([108,  79]))"
15,"(array([72,  4]), array([110,  77]))"
15,"(array([29,  3]), array([92, 95]))"
15,"(array([91, 32]), array([12, 12]))"
150,"(array([111,  22]), array([118,  97]))"
150,"(array([54, 38]), array([112,  41]))"
150,"(array([59, 18]), array([ 0, 80]))"
150,"(array([ 81, 100]), array([45, 22]))"
150,"(array([58, 23]), array([ 2, 27]))"
150,"(array([49, 13]), array([ 0, 81]))"
151,"(array([ 54, 110]), array([17, 90]))"
151,"(array([10, 88]), array([93,  3]))"
151,"(array([21, 87]), array([83, 15]))"
151,"(array([12, 11]), array([70,  6]))"
151,"(array([38, 67]), array([  0, 116]))"
151,"(array([59, 17]), array([93,  0]))"
152,"(array([52,  1]), array([41, 30]))"
152,"(array([48, 56]), array([5, 5]))"
152,"(array([110,   1]), array([ 94, 116]))"
152,"(array([0, 9]), array([116,   6]))"
152,"(array([64, 26]), array([109, 113]))"
152,"(array([68, 64]), array([50, 19]))"
152,"(array([72, 91]), array([84,  0]))"
152,"(array([ 36, 114]), array([ 50, 115]))"
152,"(array([58, 73]), array([118,  98]))"
152,"(array([6, 5]), array([74, 93]))"
152,"(array([0, 3]), array([117, 118]))"
152,"(array([  1, 118]), array([ 2, 25]))"
152,"(array([116, 112]), array([114,  54]))"
152,"(array([39, 63]), array([112,   1]))"
152,"(array([ 4, 15]), array([71, 39]))"
152,"(array([62, 11]), array([112,   9]))"
152,"(array([105,  19]), array([0, 7]))"
152,"(array([105,  35]), array([ 66, 114]))"
152,"(array([42, 97]), array([ 59, 104]))"
153,"(array([64,  2]), array([ 2, 41]))"
153,"(array([69, 11]), array([ 66, 101]))"
153,"(array([ 0, 98]), array([62,  7]))"
153,"(array([ 6, 98]), array([68, 64]))"
153,"(array([27, 20]), array([ 1, 97]))"
153,"(array([ 7, 95]), array([31,  0]))"
153,"(array([ 5, 25]), array([ 3, 54]))"
153,"(array([80, 98]), array([48,  4]))"
153,"(array([110,  27]), array([70,  2]))"
153,"(array([98, 28]), array([0, 3]))"
153,"(array([ 1, 68]), array([72,  0]))"
153,"(array([10, 24]), array([ 6, 68]))"
153,"(array([73, 73]), array([27,  0]))"
153,"(array([48, 12]), array([ 1, 13]))"
153,"(array([ 55, 118]), array([  5, 103]))"
153,"(array([65, 10]), array([ 57, 105]))"
154,"(array([ 31, 117]), array([111,  17]))"
154,"(array([ 6, 15]), array([79,  0]))"
154,"(array([86, 47]), array([  4, 108]))"
154,"(array([ 59, 110]), array([50,  0]))"
154,"(array([93, 24]), array([ 3, 98]))"
154,"(array([118,  45]), array([ 4, 25]))"
154,"(array([101,  67]), array([13, 74]))"
154,"(array([59, 38]), array([110,  32]))"
154,"(array([97,  7]), array([24, 79]))"
154,"(array([79, 77]), array([82, 45]))"
154,"(array([71,  9]), array([88, 93]))"
155,"(array([105,  12]), array([60, 63]))"
155,"(array([104, 102]), array([64, 11]))"
155,"(array([92,  1]), array([23,  1]))"
155,"(array([ 62, 101]), array([30, 42]))"
155,"(array([48, 96]), array([112,  22]))"
155,"(array([60, 97]), array([110,  75]))"
155,"(array([90, 79]), array([63, 16]))"
155,"(array([ 39, 106]), array([68,  1]))"
156,"(array([  9, 108]), array([20, 50]))"
156,"(array([114,  68]), array([ 57, 112]))"
156,"(array([35, 50]), array([56, 92]))"
156,"(array([101,  58]), array([  2, 106]))"
156,"(array([103, 118]), array([53, 75]))"
156,"(array([ 7, 90]), array([ 3, 53]))"
156,"(array([80, 59]), array([22, 71]))"
156,"(array([ 9, 75]), array([118, 109]))"
156,"(array([ 65, 105]), array([ 0, 69]))"
157,"(array([21, 11]), array([99, 55]))"
157,"(array([27, 91]), array([99, 17]))"
157,"(array([ 72, 113]), array([107,   5]))"
157,"(array([80, 63]), array([ 6, 50]))"
157,"(array([ 91, 116]), array([10,  4]))"
157,"(array([61, 43]), array([13,  0]))"
157,"(array([ 49, 115]), array([  4, 113]))"
157,"(array([62, 42]), array([5, 0]))"
157,"(array([103,  40]), array([105, 109]))"
157,"(array([52, 76]), array([52, 95]))"
157,"(array([ 50, 102]), array([1, 2]))"
157,"(array([13, 31]), array([ 0, 95]))"
157,"(array([ 13, 109]), array([ 1, 33]))"
157,"(array([ 21, 102]), array([ 9, 42]))"
157,"(array([ 59, 113]), array([105,   8]))"
158,"(array([81, 52]), array([43, 46]))"
158,"(array([52, 29]), array([29, 94]))"
158,"(array([ 44, 103]), array([52, 50]))"
158,"(array([46, 43]), array([92, 46]))"
158,"(array([47, 76]), array([110, 117]))"
158,"(array([40, 70]), array([14, 35]))"
158,"(array([105, 117]), array([77, 59]))"
158,"(array([64, 94]), array([46,  1]))"
158,"(array([116, 116]), array([87, 95]))"
158,"(array([104,  40]), array([84, 18]))"
158,"(array([ 48, 109]), array([93,  7]))"
158,"(array([21, 34]), array([104, 114]))"
158,"(array([97, 36]), array([80, 97]))"
158,"(array([111, 114]), array([ 53, 115]))"
158,"(array([118, 113]), array([23, 61]))"
158,"(array([35, 63]), array([56, 45]))"
158,"(array([35, 18]), array([87, 80]))"
159,"(array([ 99, 102]), array([ 41, 101]))"
159,"(array([42, 18]), array([97, 54]))"
159,"(array([89, 90]), array([9, 4]))"
159,"(array([21, 47]), array([99, 84]))"
159,"(array([115,  68]), array([ 40, 100]))"
159,"(array([ 4, 20]), array([116,  67]))"
159,"(array([28, 15]), array([ 86, 108]))"
159,"(array([ 38, 118]), array([102,  97]))"
159,"(array([30, 13]), array([ 8, 95]))"
159,"(array([79, 38]), array([  6, 112]))"
159,"(array([ 1, 40]), array([91, 97]))"
159,"(array([ 8, 55]), array([105,  31]))"
159,"(array([110,  75]), array([39, 46]))"
159,"(array([ 4, 20]), array([100, 106]))"
159,"(array([ 93, 101]), array([14, 49]))"
159,"(array([113,  36]), array([24, 83]))"
159,"(array([104,  84]), array([24,  1]))"
159,"(array([4, 8]), array([ 3, 93]))"
159,"(array([ 4, 43]), array([36, 25]))"
159,"(array([55, 40]), array([39, 12]))"
159,"(array([35, 11]), array([75, 64]))"
159,"(array([ 4, 21]), array([ 53, 112]))"
159,"(array([34, 70]), array([101,  32]))"
159,"(array([95, 56]), array([ 97, 109]))"
159,"(array([63, 35]), array([94, 52]))"
159,"(array([39, 30]), array([ 1, 94]))"
159,"(array([99, 96]), array([13, 59]))"
159,"(array([24, 18]), array([ 29, 109]))"
159,"(array([20, 47]), array([110, 111]))"
159,"(array([45, 55]), array([ 37, 106]))"
159,"(array([31, 43]), array([79, 60]))"
159,"(array([  7, 109]), array([98, 67]))"
159,"(array([20, 27]), array([88, 67]))"
16,"(array([38, 83]), array([97, 34]))"
16,"(array([ 56, 110]), array([ 30, 114]))"
16,"(array([63,  6]), array([60, 58]))"
16,"(array([81, 98]), array([99, 50]))"
16,"(array([65, 58]), array([50, 46]))"
16,"(array([92, 96]), array([24, 69]))"
16,"(array([ 84, 118]), array([16, 92]))"
16,"(array([  4, 108]), array([19, 33]))"
16,"(array([111, 101]), array([86,  0]))"
16,"(array([25, 92]), array([ 78, 116]))"
16,"(array([64, 97]), array([ 2, 84]))"
160,"(array([29, 23]), array([97,  1]))"
160,"(array([ 11, 111]), array([2, 2]))"
160,"(array([30, 81]), array([66,  2]))"
160,"(array([30, 92]), array([3, 2]))"
160,"(array([ 33, 118]), array([55,  9]))"
160,"(array([17,  8]), array([85, 22]))"
160,"(array([22, 58]), array([10,  1]))"
160,"(array([ 56, 118]), array([11, 45]))"
160,"(array([ 6, 27]), array([79,  0]))"
160,"(array([84, 27]), array([12, 26]))"
160,"(array([ 57, 107]), array([106,  46]))"
161,"(array([103,  82]), array([30, 69]))"
161,"(array([18,  7]), array([110,  87]))"
161,"(array([ 91, 106]), array([63, 50]))"
161,"(array([108,  85]), array([48, 70]))"
161,"(array([53, 71]), array([ 8, 72]))"
161,"(array([ 88, 109]), array([77, 41]))"
161,"(array([ 93, 100]), array([49, 44]))"
161,"(array([17, 98]), array([88, 36]))"
161,"(array([29, 41]), array([89, 84]))"
161,"(array([96, 75]), array([43, 38]))"
161,"(array([91, 87]), array([61, 45]))"
161,"(array([117,  78]), array([38, 47]))"
161,"(array([ 85, 104]), array([33, 16]))"
161,"(array([82, 63]), array([32, 47]))"
161,"(array([49, 39]), array([ 87, 118]))"
161,"(array([46, 13]), array([ 81, 116]))"
161,"(array([ 79, 112]), array([85, 38]))"
161,"(array([92, 54]), array([ 87, 113]))"
161,"(array([16, 11]), array([93, 99]))"
161,"(array([40,  1]), array([ 4, 70]))"
161,"(array([88, 92]), array([95, 65]))"
161,"(array([118,  78]), array([20,  0]))"
161,"(array([ 8, 76]), array([87, 96]))"
161,"(array([34, 30]), array([115,  67]))"
161,"(array([44, 18]), array([111,  82]))"
161,"(array([ 2, 68]), array([47, 43]))"
161,"(array([109,  24]), array([ 71, 104]))"
161,"(array([ 4, 70]), array([43, 40]))"
161,"(array([68, 57]), array([ 91, 111]))"
161,"(array([44, 45]), array([118,  79]))"
161,"(array([30, 47]), array([ 71, 105]))"
161,"(array([64, 40]), array([97, 80]))"
161,"(array([55, 17]), array([ 82, 100]))"
161,"(array([47, 25]), array([ 2, 76]))"
161,"(array([42, 38]), array([ 94, 103]))"
161,"(array([108,  73]), array([61, 54]))"
161,"(array([42, 40]), array([103,  81]))"
161,"(array([66, 25]), array([ 95, 105]))"
161,"(array([71, 52]), array([ 49, 108]))"
161,"(array([94, 84]), array([29, 42]))"
161,"(array([ 92, 100]), array([26, 50]))"
161,"(array([95, 42]), array([106,  73]))"
161,"(array([107,  78]), array([22, 14]))"
161,"(array([73, 66]), array([100,  91]))"
161,"(array([1, 4]), array([118,  69]))"
161,"(array([49, 74]), array([108,  77]))"
161,"(array([28, 31]), array([79, 41]))"
161,"(array([66, 37]), array([47, 58]))"
161,"(array([ 2, 76]), array([18, 17]))"
161,"(array([ 85, 105]), array([41, 47]))"
161,"(array([80, 45]), array([106,  90]))"
161,"(array([10, 73]), array([ 71, 116]))"
161,"(array([67, 71]), array([104,  73]))"
161,"(array([116,  84]), array([49, 29]))"
161,"(array([ 90, 102]), array([18, 13]))"
161,"(array([28, 52]), array([99, 82]))"
161,"(array([28,  9]), array([ 88, 112]))"
161,"(array([ 2, 68]), array([73, 60]))"
161,"(array([ 84, 106]), array([34,  1]))"
161,"(array([68, 51]), array([37,  4]))"
161,"(array([25, 63]), array([103, 115]))"
161,"(array([90, 59]), array([ 48, 113]))"
161,"(array([63, 36]), array([23, 98]))"
161,"(array([54, 16]), array([101, 100]))"
161,"(array([83, 48]), array([ 4, 70]))"
161,"(array([ 9, 74]), array([57, 33]))"
161,"(array([87, 60]), array([36, 50]))"
161,"(array([115,  76]), array([36, 44]))"
161,"(array([54, 88]), array([ 0, 17]))"
161,"(array([51,  8]), array([97, 95]))"
161,"(array([ 72, 112]), array([ 4, 76]))"
161,"(array([46, 52]), array([ 2, 11]))"
161,"(array([ 1, 77]), array([ 19, 103]))"
161,"(array([ 19, 101]), array([38,  0]))"
161,"(array([113,  78]), array([68, 34]))"
161,"(array([54, 49]), array([102,  23]))"
161,"(array([101,  95]), array([ 7, 20]))"
161,"(array([ 72, 107]), array([44,  8]))"
161,"(array([59, 81]), array([ 89, 112]))"
161,"(array([12, 13]), array([104,  80]))"
161,"(array([75, 37]), array([ 79, 110]))"
161,"(array([47, 60]), array([113,  86]))"
161,"(array([41, 32]), array([ 71, 110]))"
161,"(array([20,  7]), array([100,  74]))"
162,"(array([  7, 107]), array([24,  6]))"
162,"(array([102,  30]), array([ 18, 113]))"
162,"(array([ 27, 100]), array([31,  5]))"
162,"(array([98, 34]), array([21,  0]))"
162,"(array([91, 36]), array([ 77, 108]))"
162,"(array([37, 93]), array([83, 97]))"
162,"(array([61, 22]), array([74, 91]))"
162,"(array([31,  9]), array([27, 96]))"
162,"(array([  0, 102]), array([74, 42]))"
162,"(array([ 42, 103]), array([  2, 101]))"
162,"(array([23,  5]), array([47, 96]))"
162,"(array([118,  72]), array([111,  97]))"
162,"(array([66, 37]), array([ 87, 115]))"
162,"(array([58, 14]), array([85, 96]))"
162,"(array([86,  3]), array([32, 90]))"
162,"(array([85, 43]), array([  3, 107]))"
162,"(array([96, 48]), array([11, 17]))"
163,"(array([111,  81]), array([49,  4]))"
163,"(array([95, 70]), array([ 3, 20]))"
163,"(array([20, 92]), array([16, 39]))"
163,"(array([ 54, 116]), array([111,  42]))"
163,"(array([46, 26]), array([102,   6]))"
163,"(array([39,  0]), array([91, 85]))"
163,"(array([61, 55]), array([110, 106]))"
163,"(array([6, 4]), array([ 54, 106]))"
163,"(array([ 70, 113]), array([12,  5]))"
163,"(array([78,  0]), array([ 18, 105]))"
163,"(array([ 55, 111]), array([ 8, 78]))"
163,"(array([105,  88]), array([65,  1]))"
163,"(array([  8, 107]), array([ 0, 25]))"
164,"(array([ 88, 112]), array([ 0, 62]))"
164,"(array([ 75, 112]), array([ 0, 87]))"
164,"(array([ 69, 110]), array([106,  71]))"
164,"(array([90, 89]), array([86, 10]))"
164,"(array([  6, 115]), array([45, 72]))"
164,"(array([116,  21]), array([ 0, 37]))"
164,"(array([45, 33]), array([ 9, 89]))"
164,"(array([83, 97]), array([ 20, 113]))"
164,"(array([110,   0]), array([  4, 115]))"
164,"(array([72, 56]), array([ 4, 18]))"
164,"(array([71, 40]), array([ 3, 98]))"
164,"(array([52, 60]), array([  4, 118]))"
165,"(array([113,  63]), array([20, 18]))"
165,"(array([106,  79]), array([99,  8]))"
165,"(array([12, 68]), array([100, 116]))"
165,"(array([97, 88]), array([41, 48]))"
165,"(array([98, 16]), array([ 10, 114]))"
165,"(array([84, 89]), array([103,  21]))"
165,"(array([  6, 111]), array([ 79, 108]))"
165,"(array([46,  1]), array([101,  87]))"
165,"(array([95, 94]), array([99,  6]))"
165,"(array([36,  9]), array([93, 85]))"
165,"(array([63, 87]), array([12, 93]))"
165,"(array([41,  5]), array([102, 113]))"
165,"(array([62, 63]), array([  9, 102]))"
165,"(array([11, 84]), array([45,  3]))"
165,"(array([71, 72]), array([11, 65]))"
165,"(array([99, 93]), array([ 4, 78]))"
165,"(array([ 8, 75]), array([103,  10]))"
165,"(array([ 85, 102]), array([23, 17]))"
165,"(array([102, 106]), array([97,  8]))"
165,"(array([38, 10]), array([ 87, 101]))"
165,"(array([110,  96]), array([24,  4]))"
165,"(array([107,  19]), array([ 3, 74]))"
165,"(array([102,  72]), array([109,  21]))"
165,"(array([ 6, 90]), array([115,  71]))"
165,"(array([78, 88]), array([  2, 102]))"
165,"(array([ 92, 101]), array([ 4, 89]))"
165,"(array([92, 23]), array([111,  61]))"
165,"(array([ 71, 104]), array([ 16, 104]))"
165,"(array([ 92, 111]), array([11, 67]))"
165,"(array([94, 19]), array([13, 73]))"
165,"(array([  6, 118]), array([ 82, 111]))"
165,"(array([108,  89]), array([88, 18]))"
165,"(array([69, 69]), array([45,  3]))"
165,"(array([13, 68]), array([40, 53]))"
165,"(array([ 79, 110]), array([ 9, 72]))"
165,"(array([ 98, 117]), array([48, 11]))"
165,"(array([112,  61]), array([37, 11]))"
165,"(array([32, 15]), array([18, 89]))"
165,"(array([101,  17]), array([ 0, 99]))"
165,"(array([108, 116]), array([20, 88]))"
165,"(array([57,  0]), array([115, 116]))"
165,"(array([55,  6]), array([108, 103]))"
165,"(array([104,  13]), array([109,  96]))"
165,"(array([21, 15]), array([ 2, 67]))"
165,"(array([113,  92]), array([  0, 102]))"
165,"(array([ 98, 100]), array([25, 59]))"
165,"(array([ 0, 88]), array([62, 62]))"
165,"(array([22, 90]), array([32,  3]))"
165,"(array([  6, 101]), array([53,  1]))"
165,"(array([70, 66]), array([111,  68]))"
165,"(array([  3, 104]), array([85, 84]))"
165,"(array([11, 65]), array([72, 96]))"
165,"(array([  6, 118]), array([49, 13]))"
165,"(array([22, 62]), array([34,  6]))"
165,"(array([ 13, 101]), array([ 80, 107]))"
165,"(array([102,  17]), array([ 11, 112]))"
165,"(array([79, 95]), array([41,  7]))"
165,"(array([60,  0]), array([ 65, 102]))"
165,"(array([31,  1]), array([107,  63]))"
165,"(array([103,  21]), array([ 68, 114]))"
165,"(array([14, 96]), array([40, 14]))"
165,"(array([101, 116]), array([32, 12]))"
165,"(array([ 67, 108]), array([16, 80]))"
165,"(array([13, 67]), array([94, 85]))"
165,"(array([112,  85]), array([68, 64]))"
165,"(array([83, 17]), array([108,  94]))"
165,"(array([106,  31]), array([114,  78]))"
165,"(array([24, 14]), array([ 97, 106]))"
165,"(array([52,  2]), array([ 5, 80]))"
165,"(array([15, 93]), array([80, 17]))"
165,"(array([97, 76]), array([  1, 108]))"
165,"(array([26, 17]), array([118,  75]))"
165,"(array([  4, 112]), array([ 97, 107]))"
165,"(array([ 5, 71]), array([31, 10]))"
165,"(array([  0, 107]), array([39,  6]))"
165,"(array([102,   5]), array([53,  0]))"
165,"(array([105,   3]), array([106,  77]))"
165,"(array([109,  27]), array([82, 89]))"
165,"(array([  7, 108]), array([ 70, 115]))"
165,"(array([ 71, 111]), array([ 0, 79]))"
165,"(array([53,  5]), array([15, 77]))"
165,"(array([58,  2]), array([ 68, 106]))"
165,"(array([12, 87]), array([28, 10]))"
165,"(array([95, 98]), array([ 7, 90]))"
165,"(array([37,  4]), array([ 11, 107]))"
165,"(array([65, 76]), array([84, 22]))"
165,"(array([89, 18]), array([41, 47]))"
165,"(array([25, 60]), array([98, 72]))"
165,"(array([84, 22]), array([65, 82]))"
165,"(array([ 82, 108]), array([54, 11]))"
165,"(array([91, 20]), array([93, 81]))"
165,"(array([101,  17]), array([99, 95]))"
165,"(array([ 82, 105]), array([15, 98]))"
165,"(array([111, 100]), array([ 16, 104]))"
165,"(array([100,  17]), array([32,  6]))"
165,"(array([105,  72]), array([ 6, 67]))"
165,"(array([52,  1]), array([107,  67]))"
165,"(array([76, 94]), array([18, 24]))"
165,"(array([66, 60]), array([90,  9]))"
165,"(array([62, 93]), array([51,  1]))"
165,"(array([23, 20]), array([101,  85]))"
165,"(array([109,  73]), array([10, 80]))"
165,"(array([92, 26]), array([ 82, 110]))"
165,"(array([42,  7]), array([100,  85]))"
165,"(array([109,  79]), array([46,  2]))"
165,"(array([73, 96]), array([103,  18]))"
165,"(array([ 71, 107]), array([26, 20]))"
165,"(array([68, 64]), array([117,  78]))"
165,"(array([51,  0]), array([ 82, 112]))"
165,"(array([15, 91]), array([95, 82]))"
165,"(array([107,  20]), array([15, 87]))"
165,"(array([ 99, 114]), array([  5, 112]))"
165,"(array([95, 13]), array([105, 116]))"
165,"(array([90,  9]), array([  5, 114]))"
165,"(array([65, 75]), array([42, 14]))"
165,"(array([118,  71]), array([  9, 101]))"
165,"(array([109,  89]), array([10, 86]))"
165,"(array([17, 71]), array([116,  79]))"
165,"(array([20, 68]), array([87, 94]))"
165,"(array([109,  62]), array([36,  6]))"
165,"(array([10, 70]), array([ 66, 106]))"
165,"(array([110,  95]), array([19, 72]))"
165,"(array([ 8, 97]), array([103,  72]))"
165,"(array([96, 78]), array([92, 21]))"
165,"(array([84, 80]), array([90,  7]))"
165,"(array([85, 18]), array([80, 98]))"
166,"(array([111,  45]), array([35, 70]))"
166,"(array([111,  45]), array([35, 70]))"
166,"(array([89, 34]), array([42, 80]))"
166,"(array([117,  44]), array([38, 44]))"
166,"(array([91, 29]), array([34, 44]))"
166,"(array([108,  49]), array([35, 61]))"
166,"(array([ 4, 65]), array([86, 41]))"
166,"(array([15, 68]), array([116,  32]))"
166,"(array([50, 22]), array([87, 30]))"
166,"(array([55, 30]), array([98, 14]))"
166,"(array([86,  3]), array([54, 36]))"
166,"(array([48, 44]), array([95, 16]))"
166,"(array([27, 79]), array([93, 24]))"
166,"(array([ 86, 107]), array([91, 20]))"
166,"(array([75, 98]), array([52,  9]))"
166,"(array([ 48, 107]), array([104,  51]))"
166,"(array([111,  53]), array([ 29, 101]))"
166,"(array([30,  4]), array([116,  96]))"
166,"(array([61, 80]), array([86,  9]))"
166,"(array([106,  13]), array([50, 57]))"
166,"(array([54,  5]), array([110,  35]))"
166,"(array([35, 46]), array([91, 34]))"
166,"(array([62, 76]), array([110,  37]))"
166,"(array([29, 74]), array([89, 17]))"
166,"(array([96, 15]), array([37, 71]))"
166,"(array([108,  25]), array([28,  5]))"
166,"(array([108,  27]), array([24, 62]))"
166,"(array([66, 87]), array([118,  21]))"
166,"(array([90, 49]), array([42, 63]))"
166,"(array([36, 25]), array([108,  11]))"
166,"(array([87, 10]), array([49, 10]))"
166,"(array([ 78, 102]), array([90, 52]))"
166,"(array([116,   9]), array([37, 63]))"
166,"(array([  5, 107]), array([106,   6]))"
166,"(array([105,  12]), array([48, 64]))"
166,"(array([102,  53]), array([ 83, 112]))"
166,"(array([93, 19]), array([20, 88]))"
166,"(array([56, 57]), array([102,  58]))"
166,"(array([114,  38]), array([34, 50]))"
166,"(array([90, 51]), array([55, 48]))"
166,"(array([99,  5]), array([40, 67]))"
166,"(array([93, 44]), array([18, 94]))"
166,"(array([46, 16]), array([118,  60]))"
166,"(array([87, 54]), array([48, 90]))"
166,"(array([35, 24]), array([39, 74]))"
166,"(array([104,   9]), array([ 8, 59]))"
166,"(array([ 95, 109]), array([92, 53]))"
166,"(array([58, 26]), array([106,  28]))"
